roll;pitch;heading;rollRate;pitchRate;yawRate;groundSpeed;airSpeed;climbRate;altitudeRelative;altitudeAMSL;flightDistance;flightTime;distanceToHome;headingToNextWP;headingToHome;throttlePct;gps.lat;gps.lon
2.5;-10.0;359;-0.2;0.2;-0.0;4.6;0.0;0.1;14.6;862.0;4026.9;00:23:55;136.9;9;185;71;-19.4667137;-49.1436897
2.4;-10.0;359;-0.2;-0.1;0.0;4.7;0.0;0.1;14.7;862.1;4031.0;00:23:56;141.5;9;185;71;-19.4666811;-49.1436802
2.4;-10.0;359;-0.2;-0.2;0.0;4.8;0.0;0.1;14.7;862.1;4037.2;00:23:57;146.1;9;185;71;-19.4666322;-49.1436662
2.4;-10.1;0;0.3;-0.1;-0.0;4.8;0.0;0.1;14.7;862.1;4041.2;00:23:58;150.9;9;186;71;-19.4665990;-49.1436568
-0.6;0.4;0;-0.1;0.1;-0.1;0.0;0.0;0.0;0.0;847.3;0.0;00:00:00;0.0;--.--;--.--;20;-19.4679311;-49.1437895
-0.6;0.4;0;-0.1;-0.1;0.2;0.0;0.0;0.0;0.0;847.3;0.0;00:00:00;0.0;--.--;--.--;50;-19.4679310;-49.1437895
-0.1;0.5;359;9.2;0.1;-0.0;0.0;0.0;0.0;0.0;847.3;0.0;00:00:01;0.0;--.--;--.--;70;-19.4679311;-49.1437895
-1.2;0.4;359;-1.0;0.1;0.2;0.1;0.0;0.8;0.1;847.4;0.0;00:00:02;0.1;--.--;--.--;74;-19.4679311;-49.1437895
-1.2;0.5;2;0.1;0.1;-0.0;0.0;0.0;1.2;0.6;847.9;0.0;00:00:03;0.1;--.--;--.--;73;-19.4679310;-49.1437886
-0.7;0.5;0;0.6;-0.2;1.0;0.1;0.0;1.3;1.7;849.0;0.0;00:00:04;0.1;--.--;--.--;73;-19.4679308;-49.1437879
-0.6;0.3;1;0.0;-0.1;-0.0;0.1;0.0;1.4;2.9;850.2;0.0;00:00:05;0.1;--.--;--.--;73;-19.4679308;-49.1437882
-0.6;0.3;1;0.3;-0.1;0.1;0.0;0.0;1.4;4.3;851.6;0.0;00:00:06;0.0;--.--;--.--;73;-19.4679311;-49.1437887
-0.6;0.4;1;-0.1;-0.0;-0.1;0.0;0.0;1.4;5.7;853.0;0.0;00:00:07;0.0;--.--;--.--;73;-19.4679313;-49.1437890
-0.6;0.4;1;-0.1;0.2;-0.0;0.0;0.0;1.5;7.2;854.5;0.0;00:00:08;0.0;--.--;--.--;73;-19.4679312;-49.1437893
-0.6;0.5;1;0.2;0.1;0.0;0.0;0.0;1.5;8.7;856.0;0.0;00:00:09;0.0;--.--;--.--;73;-19.4679311;-49.1437895
-0.5;0.5;1;-0.3;0.2;0.2;0.0;0.0;1.8;10.2;857.5;0.0;00:00:10;0.0;--.--;--.--;68;-19.4679311;-49.1437895
-0.6;0.6;1;-0.2;-0.1;0.1;0.0;0.0;1.0;12.0;859.3;0.0;00:00:11;0.0;--.--;--.--;70;-19.4679310;-49.1437895
-0.5;0.6;1;0.3;-0.2;-0.1;0.0;0.0;0.6;13.2;860.5;0.0;00:00:12;0.0;--.--;--.--;70;-19.4679309;-49.1437893
2.0;-4.6;359;3.4;-28.0;-0.5;0.0;0.0;0.3;13.9;861.2;0.0;00:00:13;0.0;--.--;--.--;70;-19.4679310;-49.1437892
2.0;-19.2;0;0.1;-2.8;0.3;2.2;0.0;0.2;14.4;861.7;0.0;00:00:14;1.1;--.--;194;72;-19.4679311;-49.1437891
2.4;-13.4;0;0.7;19.9;-0.7;4.4;0.0;-0.1;14.7;862.0;4.1;00:00:15;4.7;--.--;190;71;-19.4679276;-49.1437880
1.1;-8.4;359;-0.2;-0.7;0.1;4.4;0.0;-0.1;14.8;862.1;8.2;00:00:16;9.0;--.--;189;71;-19.4678961;-49.1437828
1.2;-9.2;359;-0.1;-0.1;0.0;4.4;0.0;-0.1;14.8;862.1;12.2;00:00:17;13.4;--.--;189;71;-19.4678644;-49.1437776
1.1;-9.4;359;0.1;-0.2;0.2;4.5;0.0;-0.1;14.8;862.1;16.3;00:00:18;17.9;--.--;189;71;-19.4678252;-49.1437708
1.2;-9.4;359;0.1;-0.3;-0.1;4.6;0.0;-0.1;14.8;862.1;22.4;00:00:19;22.5;--.--;189;71;-19.4677855;-49.1437638
1.2;-9.5;0;0.1;0.1;0.1;4.7;0.0;-0.1;14.8;862.1;26.5;00:00:20;27.1;--.--;189;71;-19.4677454;-49.1437568
1.2;-9.6;359;0.1;0.0;0.1;4.7;0.0;-0.1;14.8;862.1;30.6;00:00:21;31.8;--.--;189;71;-19.4676960;-49.1437481
1.3;-9.6;359;0.1;0.1;-0.0;4.8;0.0;-0.1;14.8;862.1;34.7;00:00:22;36.5;--.--;189;71;-19.4676542;-49.1437408
1.3;-9.6;0;0.1;-0.2;-0.1;4.8;0.0;-0.1;14.8;862.1;40.7;00:00:23;41.4;--.--;189;71;-19.4676118;-49.1437334
1.2;-9.6;359;0.0;0.0;-0.1;4.8;0.0;-0.1;14.8;862.1;44.8;00:00:24;46.3;--.--;189;71;-19.4675777;-49.1437273
1.2;-9.7;359;-0.2;-0.2;0.2;4.9;0.0;-0.1;14.8;862.1;50.9;00:00:25;51.2;--.--;189;71;-19.4675261;-49.1437180
1.2;-9.7;0;-0.2;-0.0;0.2;4.9;0.0;-0.0;14.8;862.1;55.1;00:00:26;56.1;--.--;189;71;-19.4674826;-49.1437102
1.2;-9.7;359;-0.0;-0.1;-0.1;4.9;0.0;-0.0;14.8;862.1;59.2;00:00:27;61.0;--.--;189;71;-19.4674478;-49.1437042
1.4;-9.7;359;0.0;-0.1;-0.0;4.9;0.0;-0.0;14.8;862.1;65.4;00:00:28;65.8;--.--;189;71;-19.4673956;-49.1436951
1.3;-9.8;359;-0.1;0.1;-0.1;4.9;0.0;-0.0;14.8;862.1;69.6;00:00:29;70.8;--.--;189;71;-19.4673606;-49.1436890
1.3;-9.7;359;0.3;0.2;0.1;4.9;0.0;-0.0;14.8;862.1;75.8;00:00:30;75.8;--.--;189;71;-19.4673074;-49.1436797
1.3;-9.8;359;-0.1;0.0;0.1;4.9;0.0;-0.0;14.8;862.1;80.0;00:00:31;80.8;--.--;189;71;-19.4672721;-49.1436735
1.3;-9.7;359;0.1;0.0;0.1;5.0;0.0;-0.1;14.8;862.1;84.1;00:00:32;85.8;--.--;189;71;-19.4672190;-49.1436642
1.2;-9.7;359;0.2;-0.2;-0.0;5.0;0.0;-0.1;14.8;862.1;90.1;00:00:33;90.8;--.--;189;71;-19.4671832;-49.1436579
1.3;-9.7;359;0.2;0.1;-0.2;5.0;0.0;-0.1;14.9;862.2;94.1;00:00:34;95.8;--.--;189;71;-19.4671300;-49.1436487
1.3;-9.7;0;-0.0;0.2;0.1;5.0;0.0;-0.1;14.9;862.2;100.2;00:00:35;100.7;--.--;189;71;-19.4670855;-49.1436410
1.3;-9.8;359;-0.0;-0.4;0.1;5.0;0.0;-0.1;14.9;862.2;104.4;00:00:36;105.7;--.--;189;71;-19.4670502;-49.1436349
1.3;-9.7;0;0.2;0.3;0.0;5.0;0.0;-0.1;14.9;862.2;110.6;00:00:37;110.6;--.--;189;71;-19.4669969;-49.1436253
1.2;-9.7;0;0.1;0.1;0.1;5.0;0.0;-0.1;14.9;862.2;114.7;00:00:38;115.6;--.--;189;71;-19.4669524;-49.1436174
1.3;-9.8;359;0.2;-0.2;0.1;5.0;0.0;-0.1;14.9;862.2;118.8;00:00:39;120.6;--.--;189;71;-19.4669083;-49.1436095
1.3;-9.8;359;0.2;0.1;0.1;5.0;0.0;-0.1;14.9;862.2;125.1;00:00:40;125.5;--.--;189;71;-19.4668640;-49.1436017
1.3;-9.7;359;0.1;-0.1;-0.0;5.0;0.0;-0.1;14.9;862.2;129.2;00:00:41;130.5;--.--;189;71;-19.4668197;-49.1435938
1.4;-9.8;359;-0.0;-0.3;-0.0;5.0;0.0;-0.1;14.9;862.2;135.4;00:00:42;135.5;--.--;189;71;-19.4667844;-49.1435874
1.2;-9.8;359;0.2;-0.0;0.0;5.0;0.0;-0.1;14.9;862.2;139.6;00:00:43;140.4;--.--;189;71;-19.4667310;-49.1435778
1.3;-9.8;359;-0.1;0.0;-0.0;5.0;0.0;-0.0;14.9;862.2;143.7;00:00:44;145.4;--.--;189;71;-19.4666954;-49.1435715
1.3;-9.8;359;0.3;0.2;-0.0;5.0;0.0;-0.0;14.9;862.2;149.7;00:00:45;150.4;--.--;189;71;-19.4666422;-49.1435623
1.5;-9.7;359;0.2;0.1;0.1;5.0;0.0;-0.0;14.9;862.2;153.8;00:00:46;155.3;--.--;189;71;-19.4665975;-49.1435547
1.5;-9.8;0;-0.4;-0.2;0.2;5.0;0.0;0.0;14.9;862.2;159.9;00:00:47;160.3;--.--;189;71;-19.4665618;-49.1435486
1.5;-9.9;359;-0.1;-0.3;0.0;5.0;0.0;0.0;14.9;862.2;164.0;00:00:48;165.3;--.--;189;71;-19.4665084;-49.1435394
1.5;-9.8;359;0.4;-0.5;0.2;5.0;0.0;0.0;14.9;862.2;170.0;00:00:49;170.3;--.--;189;71;-19.4664641;-49.1435317
1.6;-9.7;0;0.4;0.5;-0.0;4.9;0.0;-0.0;14.9;862.2;174.0;00:00:50;175.2;--.--;189;71;-19.4664281;-49.1435255
1.7;-9.7;0;-0.2;0.1;-0.0;4.9;0.0;0.0;14.9;862.2;178.0;00:00:51;179.6;--.--;189;71;-19.4663836;-49.1435180
1.6;-9.8;359;0.2;0.3;-0.1;4.9;0.0;-0.0;14.9;862.2;184.3;00:00:52;184.6;--.--;189;71;-19.4663393;-49.1435105
1.6;-9.8;359;-0.1;-0.3;0.1;5.0;0.0;-0.0;14.9;862.2;188.4;00:00:53;189.0;--.--;189;71;-19.4662950;-49.1435029
1.6;-9.8;359;0.1;-0.1;0.1;5.0;0.0;-0.0;14.9;862.2;192.6;00:00:54;193.9;--.--;189;71;-19.4662508;-49.1434952
1.6;-10.0;359;-0.1;-0.2;0.1;5.0;0.0;-0.0;14.9;862.2;198.8;00:00:55;198.8;--.--;189;71;-19.4661981;-49.1434860
1.6;-9.9;359;0.3;0.2;-0.1;5.0;0.0;0.0;14.9;862.2;203.0;00:00:56;203.8;--.--;189;71;-19.4661538;-49.1434783
1.8;-10.0;359;-0.3;0.1;0.0;5.0;0.0;0.0;14.9;862.2;207.2;00:00:57;208.8;--.--;189;71;-19.4661184;-49.1434722
1.7;-10.1;359;0.3;0.2;0.1;5.0;0.0;0.0;14.9;862.2;213.4;00:00:58;213.7;--.--;189;71;-19.4660654;-49.1434630
1.6;-10.1;359;0.1;0.2;-0.2;5.0;0.0;0.0;14.9;862.2;217.4;00:00:59;218.7;--.--;189;71;-19.4660209;-49.1434551
1.7;-10.1;359;-0.1;-0.1;0.2;5.0;0.0;0.0;14.9;862.2;223.5;00:01:00;223.7;--.--;189;71;-19.4659851;-49.1434489
1.6;-10.1;0;-0.0;-0.2;-0.0;5.0;0.0;0.0;14.9;862.2;227.5;00:01:01;228.8;--.--;189;71;-19.4659404;-49.1434410
1.6;-10.0;0;0.2;0.4;0.1;5.0;0.0;0.0;15.0;862.3;233.5;00:01:02;233.8;--.--;189;71;-19.4658868;-49.1434316
1.6;-10.0;0;0.3;-0.0;-0.1;4.9;0.0;0.0;15.0;862.3;237.5;00:01:03;238.7;--.--;189;71;-19.4658424;-49.1434239
1.8;-10.1;0;-0.2;-0.6;0.0;4.9;0.0;0.0;15.0;862.3;243.8;00:01:04;243.8;--.--;189;71;-19.4658070;-49.1434178
1.7;-10.3;359;-0.0;-0.3;0.2;4.9;0.0;0.0;15.0;862.3;247.9;00:01:05;248.8;--.--;189;71;-19.4657537;-49.1434084
-0.2;5.5;359;-1.4;27.9;-0.1;4.5;0.0;-0.0;15.0;862.3;252.0;00:01:06;253.6;--.--;189;71;-19.4657092;-49.1434006
-1.9;13.6;359;-1.0;24.7;0.3;1.8;0.0;0.0;15.0;862.3;256.1;00:01:07;256.5;189;189;73;-19.4656762;-49.1433950
-2.5;14.7;0;0.5;-2.9;-0.2;1.0;0.0;0.0;15.0;862.3;256.1;00:01:08;256.6;189;189;72;-19.4656517;-49.1433899
-3.2;16.9;359;-1.3;6.0;-0.0;2.9;0.0;0.0;15.0;862.3;256.1;00:01:09;254.4;189;189;72;-19.4656585;-49.1433899
-2.0;6.7;0;17.0;-15.3;-0.7;4.3;0.0;-0.0;15.0;862.3;260.2;00:01:10;250.6;189;189;71;-19.4656829;-49.1433933
-1.7;8.8;359;-0.8;1.5;0.2;4.0;0.0;0.0;15.0;862.3;264.2;00:01:11;246.5;189;189;71;-19.4657194;-49.1434000
-1.4;6.1;0;1.2;-16.5;-0.3;4.1;0.0;0.0;15.0;862.3;268.3;00:01:12;242.4;189;189;70;-19.4657480;-49.1434053
-0.5;1.2;0;0.5;-2.3;-0.2;3.4;0.0;0.0;15.0;862.3;272.4;00:01:13;238.7;189;189;70;-19.4657914;-49.1434136
0.4;-0.5;0;0.8;-1.4;0.0;2.4;0.0;0.0;15.0;862.3;274.4;00:01:14;235.9;189;189;70;-19.4658163;-49.1434186
4.8;1.5;0;27.6;-6.3;0.1;2.1;0.0;0.1;14.9;862.2;276.5;00:01:15;233.8;126;189;71;-19.4658439;-49.1434241
10.3;-1.9;359;12.7;12.3;-0.0;2.1;0.0;0.1;14.9;862.2;278.5;00:01:16;232.2;126;190;71;-19.4658621;-49.1434263
15.5;13.4;0;-16.5;-1.5;-2.7;4.0;0.0;0.1;15.0;862.3;282.6;00:01:17;231.3;126;190;73;-19.4658755;-49.1434141
8.0;5.0;359;1.4;2.7;0.2;4.5;0.0;0.1;14.9;862.2;286.6;00:01:18;229.6;126;191;71;-19.4658874;-49.1433905
8.4;5.3;0;0.3;0.3;-0.1;4.5;0.0;0.1;14.9;862.2;290.8;00:01:19;228.0;126;192;71;-19.4659093;-49.1433538
0.6;0.7;359;2.1;-3.1;0.2;4.1;0.0;0.1;14.9;862.2;294.8;00:01:20;226.6;126;193;70;-19.4659351;-49.1433101
-0.3;-1.1;0;-1.5;-2.4;0.0;2.9;0.0;0.1;14.9;862.2;298.9;00:01:21;225.5;126;194;70;-19.4659518;-49.1432820
4.2;3.0;0;-0.6;-5.1;0.0;2.0;0.0;0.1;14.9;862.2;300.9;00:01:22;224.8;191;195;70;-19.4659677;-49.1432555
-10.9;8.6;0;20.2;3.0;0.4;1.7;0.0;0.1;14.9;862.2;302.9;00:01:23;223.8;191;195;71;-19.4659785;-49.1432371
-8.2;20.8;359;8.0;3.9;2.1;3.2;0.0;0.1;15.0;862.3;305.0;00:01:24;221.4;191;195;73;-19.4659955;-49.1432277
-2.5;7.4;0;-2.4;-5.0;-0.4;4.6;0.0;0.0;15.0;862.3;309.0;00:01:25;217.1;191;195;71;-19.4660222;-49.1432356
-2.7;9.6;359;0.2;0.8;0.1;4.5;0.0;0.0;14.9;862.2;315.0;00:01:26;212.5;191;195;71;-19.4660540;-49.1432448
-2.7;9.9;359;-0.3;0.2;-0.0;4.6;0.0;0.0;15.0;862.3;319.0;00:01:27;207.9;191;195;71;-19.4661015;-49.1432582
-2.7;10.0;359;0.1;0.3;-0.2;4.7;0.0;0.0;15.0;862.3;323.1;00:01:28;203.4;191;195;71;-19.4661339;-49.1432673
-3.3;9.8;0;15.7;4.1;0.4;4.7;0.0;0.0;15.0;862.3;329.3;00:01:29;198.6;196;195;71;-19.4661744;-49.1432788
-2.8;10.1;0;-0.0;0.1;-0.1;4.8;0.0;0.0;15.0;862.3;333.3;00:01:30;194.0;196;195;71;-19.4662242;-49.1432932
-2.9;10.1;359;-0.1;0.1;-0.2;4.8;0.0;-0.0;15.0;862.3;337.4;00:01:31;189.2;196;195;71;-19.4662658;-49.1433054
-2.7;9.8;0;3.5;-9.7;-0.1;4.8;0.0;-0.0;15.0;862.3;343.5;00:01:32;184.2;196;195;70;-19.4663081;-49.1433177
-0.2;0.1;0;1.4;-4.4;-0.0;3.8;0.0;-0.0;15.0;862.3;347.6;00:01:33;180.0;196;195;70;-19.4663416;-49.1433274
0.9;-0.4;0;0.1;18.2;-0.0;2.4;0.0;0.0;15.0;862.3;349.6;00:01:34;176.8;196;195;70;-19.4663839;-49.1433401
12.0;2.4;359;24.6;-2.4;-0.0;2.1;0.0;0.0;15.0;862.3;351.6;00:01:35;174.5;139;195;72;-19.4664025;-49.1433456
14.5;11.3;1;0.6;20.9;-4.8;2.8;0.0;0.0;15.0;862.3;355.7;00:01:36;172.9;139;196;73;-19.4664258;-49.1433470
8.1;8.2;359;-22.2;-19.9;3.5;4.7;0.0;-0.0;15.0;862.3;357.7;00:01:37;171.1;139;197;71;-19.4664394;-49.1433342
6.7;7.3;0;0.5;1.2;0.0;4.6;0.0;0.0;15.0;862.3;363.8;00:01:38;168.9;139;198;71;-19.4664672;-49.1433047
4.8;5.7;359;-17.8;-19.2;0.4;4.6;0.0;0.0;15.0;862.3;367.9;00:01:39;166.9;139;200;71;-19.4665024;-49.1432671
-0.2;0.4;0;-1.3;-1.2;-0.0;3.7;0.0;0.0;15.0;862.3;372.0;00:01:40;165.2;139;201;70;-19.4665318;-49.1432364
-0.7;-0.8;0;5.6;0.5;-0.2;2.6;0.0;0.0;15.0;862.3;374.1;00:01:41;164.0;139;202;70;-19.4665506;-49.1432170
-9.4;6.6;0;-25.5;-1.1;-0.0;2.1;0.0;0.0;15.0;862.3;376.1;00:01:42;163.1;199;203;71;-19.4665701;-49.1431968
-9.8;12.5;359;-3.7;28.2;2.6;2.1;0.0;0.0;15.0;862.3;378.1;00:01:43;161.3;199;203;72;-19.4665856;-49.1431876
-3.4;15.1;0;16.5;-15.5;-1.3;4.3;0.0;-0.0;15.0;862.3;382.1;00:01:44;157.8;199;203;72;-19.4666063;-49.1431952
-4.0;9.0;359;-0.5;0.0;-0.1;4.6;0.0;0.0;15.0;862.3;386.2;00:01:45;153.3;199;203;71;-19.4666341;-49.1432083
-4.0;9.6;359;0.5;0.5;0.0;4.6;0.0;0.0;15.0;862.3;392.3;00:01:46;148.7;199;203;71;-19.4666801;-49.1432286
-0.8;1.1;0;2.5;2.6;-0.4;4.3;0.0;0.0;15.0;862.3;396.4;00:01:47;144.1;199;203;70;-19.4667106;-49.1432422
-3.2;7.9;0;3.2;-8.8;0.1;3.3;0.0;0.1;15.0;862.3;400.4;00:01:48;140.6;199;203;70;-19.4667522;-49.1432609
13.1;8.4;359;3.5;0.8;-0.5;3.4;0.0;0.1;15.0;862.3;402.5;00:01:49;137.3;174;203;72;-19.4667745;-49.1432705
1.1;16.1;0;4.3;-22.2;-0.3;4.4;0.0;0.0;15.0;862.3;406.5;00:01:50;134.0;174;204;72;-19.4668042;-49.1432773
1.7;10.0;359;-0.2;0.1;0.1;4.8;0.0;0.0;14.9;862.2;410.5;00:01:51;130.0;174;205;71;-19.4668508;-49.1432702
1.4;10.4;359;-0.1;0.4;0.1;4.8;0.0;0.0;14.9;862.2;416.6;00:01:52;125.9;174;206;71;-19.4668849;-49.1432648
0.2;1.0;359;-0.9;0.9;0.3;4.3;0.0;0.0;14.9;862.2;420.7;00:01:53;122.3;174;207;70;-19.4669355;-49.1432566
-0.1;6.7;359;8.4;21.0;0.2;3.1;0.0;0.1;14.9;862.2;424.8;00:01:54;119.5;174;208;71;-19.4669721;-49.1432505
-11.8;4.6;0;-25.0;-2.6;-0.1;3.0;0.0;0.1;14.9;862.2;426.9;00:01:55;117.1;207;209;71;-19.4669942;-49.1432470
-12.8;18.4;358;20.8;17.7;5.2;3.6;0.0;0.1;15.0;862.3;430.9;00:01:56;114.0;207;209;73;-19.4670206;-49.1432466
-5.4;7.8;0;-0.4;6.2;-0.1;4.8;0.0;-0.0;15.0;862.3;435.0;00:01:57;109.4;207;209;71;-19.4670561;-49.1432681
-5.3;9.0;359;0.3;0.4;0.0;4.7;0.0;0.0;15.0;862.3;439.2;00:01:58;104.8;207;209;71;-19.4670860;-49.1432860
-5.2;9.2;359;-0.4;-0.0;-0.1;4.8;0.0;0.0;15.0;862.3;445.4;00:01:59;100.0;207;209;71;-19.4671226;-49.1433085
-5.2;9.3;359;0.3;0.2;-0.1;4.8;0.0;0.0;15.0;862.3;449.4;00:02:00;95.3;207;209;71;-19.4671673;-49.1433358
-5.2;9.3;359;-0.3;0.2;0.1;4.9;0.0;0.0;15.0;862.3;453.4;00:02:01;90.5;209;209;71;-19.4671975;-49.1433541
-5.3;9.3;359;-0.3;0.0;0.1;4.9;0.0;0.0;15.0;862.3;459.5;00:02:02;85.6;209;209;71;-19.4672353;-49.1433770
-5.2;9.3;0;-0.3;-0.2;-0.1;4.9;0.0;0.0;15.0;862.3;463.6;00:02:03;80.6;209;209;71;-19.4672735;-49.1433999
-4.6;8.3;0;8.5;-14.5;-0.1;4.9;0.0;0.0;15.0;862.3;467.8;00:02:04;75.7;209;209;70;-19.4673194;-49.1434274
-0.1;2.8;0;-7.6;22.7;0.0;3.9;0.0;0.0;15.0;862.3;473.9;00:02:05;71.4;209;209;70;-19.4673569;-49.1434498
2.6;9.4;0;28.2;2.3;-0.1;3.7;0.0;0.0;15.0;862.3;476.0;00:02:06;67.8;185;209;71;-19.4673807;-49.1434643
-0.3;22.1;0;-12.1;6.1;-0.8;4.0;0.0;0.1;15.0;862.3;480.0;00:02:07;64.3;185;210;73;-19.4674158;-49.1434813
-0.1;10.1;359;-0.6;3.0;-0.1;4.9;0.0;0.0;15.0;862.3;484.1;00:02:08;60.2;185;212;71;-19.4674541;-49.1434838
-0.4;10.5;359;-0.0;0.2;0.1;4.9;0.0;0.0;15.0;862.2;490.2;00:02:09;56.1;185;215;71;-19.4674887;-49.1434851
-0.3;1.7;359;0.3;-14.8;-0.1;4.7;0.0;0.0;14.9;862.2;494.2;00:02:10;52.1;185;217;70;-19.4675324;-49.1434865
0.0;-0.8;0;0.1;-1.0;-0.1;3.3;0.0;0.1;14.9;862.2;498.2;00:02:11;49.0;185;220;70;-19.4675738;-49.1434877
-5.8;2.9;359;-28.0;-4.5;-0.3;2.8;0.0;0.1;14.9;862.2;502.3;00:02:12;46.7;220;222;70;-19.4676044;-49.1434888
-13.4;7.9;359;-5.9;25.4;3.5;2.9;0.0;0.1;15.0;862.3;504.3;00:02:13;44.2;220;223;72;-19.4676297;-49.1434910
-7.8;7.3;0;23.5;-20.9;-3.7;4.8;0.0;-0.0;15.0;862.3;508.4;00:02:14;40.1;220;224;71;-19.4676570;-49.1435131
-7.1;7.4;359;-0.0;0.9;0.2;4.8;0.0;0.0;14.9;862.2;512.4;00:02:15;35.3;220;224;71;-19.4676882;-49.1435444
-7.0;7.7;359;-0.1;0.3;0.1;4.8;0.0;0.0;15.0;862.2;518.5;00:02:16;30.5;220;223;71;-19.4677130;-49.1435696
-7.2;7.7;359;-0.1;-0.1;-0.2;4.8;0.0;0.0;15.0;862.3;522.5;00:02:17;25.7;220;223;71;-19.4677502;-49.1436074
-7.1;7.7;359;1.2;1.2;0.2;4.9;0.0;0.0;15.0;862.3;526.6;00:02:18;20.9;224;223;71;-19.4677753;-49.1436327
-7.1;7.6;359;0.0;-0.1;-0.1;4.9;0.0;0.0;15.0;862.3;532.7;00:02:19;16.0;224;223;71;-19.4678135;-49.1436713
-6.8;7.3;0;9.1;-8.3;-0.0;4.9;0.0;0.0;15.0;862.3;536.8;00:02:20;11.1;224;223;71;-19.4678388;-49.1436969
0.6;-0.1;0;1.6;-1.5;0.0;3.9;0.0;0.0;15.0;862.3;540.9;00:02:21;6.7;224;223;70;-19.4678763;-49.1437350
1.3;-1.2;0;1.0;-0.5;-0.1;2.6;0.0;0.0;15.0;862.3;545.0;00:02:22;3.7;224;223;71;-19.4678997;-49.1437586
1.3;-1.5;0;-2.0;0.3;0.1;1.5;0.0;0.0;15.0;862.3;547.0;00:02:23;1.8;224;222;70;-19.4679148;-49.1437739
1.3;-1.2;0;-0.6;0.8;0.2;0.8;0.0;0.0;15.0;862.3;547.0;00:02:24;0.8;224;--.--;70;-19.4679236;-49.1437829
0.9;-0.7;0;-0.4;0.4;-0.0;0.4;0.0;0.0;15.0;862.3;549.0;00:02:25;0.2;224;--.--;70;-19.4679280;-49.1437875
0.5;-0.5;0;0.0;0.3;-0.1;0.2;0.0;0.0;15.0;862.3;549.0;00:02:26;0.1;224;--.--;70;-19.4679297;-49.1437894
0.5;-0.4;0;-0.3;-0.2;0.1;0.1;0.0;0.0;15.0;862.3;549.0;00:02:27;0.1;224;--.--;70;-19.4679308;-49.1437905
0.2;-0.4;0;0.3;-0.2;0.2;0.0;0.0;0.0;15.0;862.2;549.0;00:02:28;0.1;224;--.--;70;-19.4679310;-49.1437906
0.3;-0.3;0;-1.8;2.5;-0.0;0.0;0.0;0.0;15.0;862.3;549.0;00:02:29;0.1;224;--.--;70;-19.4679309;-49.1437907
0.3;-0.4;0;1.9;-2.1;0.0;0.1;0.0;-1.0;14.4;861.7;549.0;00:02:30;0.1;224;--.--;75;-19.4679308;-49.1437908
0.3;-0.1;0;0.3;-0.1;0.0;0.0;0.0;-1.0;13.5;860.8;549.0;00:02:31;0.2;224;--.--;72;-19.4679311;-49.1437913
0.5;-0.2;0;0.1;0.0;0.1;0.0;0.0;-1.0;12.5;859.8;549.0;00:02:32;0.3;224;--.--;72;-19.4679315;-49.1437919
0.3;-0.3;0;-0.5;0.3;0.1;0.1;0.0;-1.0;11.6;858.9;549.0;00:02:33;0.2;224;--.--;72;-19.4679318;-49.1437920
0.3;-0.4;0;0.5;-0.3;0.1;0.1;0.0;-1.0;10.6;857.9;549.0;00:02:34;0.2;224;--.--;72;-19.4679320;-49.1437918
0.2;-0.4;0;-0.6;-0.2;0.1;0.1;0.0;-1.0;9.7;857.0;549.0;00:02:35;0.2;224;--.--;72;-19.4679321;-49.1437915
0.3;-0.4;0;0.4;-0.6;0.0;0.1;0.0;-1.0;8.8;856.1;549.0;00:02:36;0.2;224;--.--;72;-19.4679321;-49.1437912
0.2;-0.1;0;-0.1;0.6;0.1;0.1;0.0;-1.0;7.9;855.2;549.0;00:02:37;0.2;224;--.--;72;-19.4679320;-49.1437910
0.2;-0.2;0;0.2;0.5;-0.0;0.1;0.0;-1.0;7.0;854.3;549.0;00:02:38;0.2;224;--.--;72;-19.4679320;-49.1437908
0.2;-0.3;0;0.0;0.5;0.2;0.1;0.0;-0.9;6.1;853.4;549.0;00:02:39;0.2;224;--.--;72;-19.4679321;-49.1437906
0.2;-0.4;0;0.2;0.2;-0.0;0.1;0.0;-0.8;5.3;852.6;549.0;00:02:40;0.2;224;--.--;72;-19.4679321;-49.1437905
0.1;-0.2;0;-0.4;-0.5;-0.0;0.1;0.0;-0.8;4.6;851.9;549.0;00:02:41;0.1;224;--.--;71;-19.4679318;-49.1437904
0.2;-0.1;0;0.2;0.3;-0.1;0.1;0.0;-0.8;3.9;851.2;549.0;00:02:42;0.1;224;--.--;72;-19.4679315;-49.1437903
0.1;-0.1;0;0.1;0.2;0.1;0.0;0.0;-0.8;3.2;850.5;549.0;00:02:43;0.1;224;--.--;72;-19.4679313;-49.1437903
0.3;-0.0;0;0.3;0.1;0.1;0.0;0.0;-0.8;2.5;849.8;549.0;00:02:44;0.1;224;--.--;71;-19.4679311;-49.1437905
0.3;-0.2;0;-0.4;-0.2;0.0;0.0;0.0;-0.8;1.8;849.1;549.0;00:02:45;0.1;224;--.--;71;-19.4679311;-49.1437906
0.3;-0.2;0;-0.3;-0.0;0.0;0.0;0.0;-0.7;1.1;848.4;549.0;00:02:46;0.1;224;--.--;71;-19.4679310;-49.1437906
0.3;-0.2;0;0.5;-0.0;0.0;0.0;0.0;-0.7;0.4;847.7;549.0;00:02:47;0.1;224;--.--;71;-19.4679309;-49.1437906
